Time Stamp,Temperature (C),Weather Main,Rain 1h,Snow 1h
1546300800,3.86,Rain,3.06,0.0
1546304400,2.81,Rain,4.31,0.0
1546308000,3.41,Rain,4.38,0.0
1546311600,3.6,Rain,5.84,0.0
1546315200,5.45,Rain,3.77,0.0
1546318800,5.29,Rain,3.53,0.0
1546322400,6.0,Rain,1.07,0.0
1546326000,6.82,Mist,0.47,0.0
1546329600,10.08,Mist,0.0,0.0
1546333200,10.38,Mist,0.25,0.0
1546336800,11.64,Mist,0.25,0.0
1546340400,12.6,Clouds,0.0,0.0
1546344000,13.22,Rain,0.25,0.0
1546347600,13.4,Clouds,0.0,0.0
1546351200,13.68,Clouds,0.0,0.0
1546354800,13.91,Clouds,0.0,0.0
1546358400,13.49,Rain,0.5,0.0
1546362000,12.05,Clear,0.0,0.0
1546365600,11.67,Rain,0.5,0.0
1546369200,9.51,Clouds,0.0,0.0
1546372800,5.23,Clouds,0.0,0.0
1546376400,3.73,Clouds,0.0,0.0
1546380000,2.93,Rain,0.2,0.0
1546383600,2.9,Clouds,0.0,0.0
1546387200,2.52,Clouds,0.0,0.0
1546390800,2.56,Clouds,0.0,0.0
1546394400,1.94,Clear,0.0,0.0
1546398000,1.17,Clouds,0.0,0.0
1546401600,1.12,Clouds,0.0,0.0
1546405200,-0.45,Clouds,0.0,0.0
1546408800,-0.17,Clear,0.0,0.0
1546412400,-0.73,Clear,0.0,0.0
1546416000,-2.49,Clear,0.0,0.0
1546419600,-1.51,Clear,0.0,0.0
1546423200,-1.2,Clear,0.0,0.0
1546426800,-3.12,Clear,0.0,0.0
1546430400,-2.47,Clear,0.0,0.0
1546434000,-1.99,Clear,0.0,0.0
1546437600,-1.85,Clear,0.0,0.0
1546441200,-1.23,Clear,0.0,0.0
1546444800,-1.12,Clear,0.0,0.0
1546448400,-0.14,Clear,0.0,0.0
1546452000,0.17,Clear,0.0,0.0
1546455600,1.27,Clear,0.0,0.0
1546459200,0.42,Clear,0.0,0.0
1546462800,0.1,Clouds,0.0,0.0
1546466400,-0.78,Clouds,0.0,0.0
1546470000,-1.95,Clouds,0.0,0.0
1546473600,-0.87,Clouds,0.0,0.0
1546477200,-1.57,Clouds,0.0,0.0
1546480800,-1.85,Clouds,0.0,0.0
1546484400,0.34,Clouds,0.0,0.0
1546488000,0.61,Clouds,0.0,0.0
1546491600,1.34,Clouds,0.0,0.0
1546495200,1.26,Drizzle,0.0,0.0
1546498800,2.14,Drizzle,0.0,0.0
1546502400,1.45,Drizzle,0.0,0.0
1546506000,2.23,Clouds,0.0,0.0
1546509600,3.74,Clouds,0.0,0.0
1546513200,3.42,Clouds,0.0,0.0
1546516800,3.42,Clouds,0.0,0.0
1546520400,1.67,Clouds,0.0,0.0
1546524000,1.06,Clouds,0.0,0.0
1546527600,1.67,Clear,0.0,0.0
1546531200,2.07,Clear,0.0,0.0
1546534800,1.14,Clouds,0.0,0.0
1546538400,1.28,Clouds,0.0,0.0
1546542000,1.55,Clouds,0.0,0.0
1546545600,1.36,Clouds,0.0,0.0
1546549200,0.64,Clouds,0.0,0.0
1546552800,-1.39,Clouds,0.0,0.0
1546556400,-0.06,Clouds,0.0,0.0
1546560000,-0.51,Clouds,0.0,0.0
1546563600,-0.29,Clouds,0.0,0.0
1546567200,0.3,Clouds,0.0,0.0
1546570800,0.39,Clouds,0.0,0.0
1546574400,-0.02,Clear,0.0,0.0
1546578000,-0.46,Clear,0.0,0.0
1546581600,-1.2,Clear,0.0,0.0
1546585200,-2.28,Rain,0.2,0.0
1546588800,-3.04,Clear,0.0,0.0
1546592400,-2.62,Rain,0.0,0.0
1546596000,-1.07,Clear,0.0,0.0
1546599600,-1.62,Clear,0.0,0.0
1546603200,-1.94,Clear,0.0,0.0
1546606800,-2.45,Clear,0.0,0.0
1546610400,-1.7,Clear,0.0,0.0
1546614000,-1.37,Clear,0.0,0.0
1546617600,0.93,Clear,0.0,0.0
1546621200,1.96,Clear,0.0,0.0
1546624800,2.57,Clear,0.0,0.0
1546628400,3.32,Clear,0.0,0.0
1546632000,4.25,Clear,0.0,0.0
1546635600,4.38,Clear,0.0,0.0
1546639200,4.3,Clear,0.0,0.0
1546642800,4.32,Clear,0.0,0.0
1546646400,4.88,Clear,0.0,0.0
1546650000,4.46,Clear,0.0,0.0
1546653600,4.08,Clear,0.0,0.0
1546657200,6.53,Clouds,0.0,0.0
1546660800,6.14,Clouds,0.0,0.0
1546664400,6.27,Rain,0.4,0.0
1546668000,4.16,Rain,0.31,0.0
1546671600,2.9,Rain,1.34,0.0
1546675200,3.17,Rain,1.49,0.0
1546678800,2.34,Mist,0.75,0.0
1546682400,2.11,Rain,1.05,0.0
1546686000,2.15,Mist,0.25,0.0
1546689600,2.1,Mist,0.25,0.0
1546693200,1.35,Rain,0.28,0.0
1546696800,1.94,Mist,0.75,0.0
1546700400,2.13,Mist,0.51,0.0
1546704000,2.33,Rain,1.21,0.0
1546707600,2.93,Rain,0.92,0.0
1546711200,3.21,Mist,0.33,0.0
1546714800,2.38,Mist,0.3,0.0
1546718400,4.29,Rain,0.39,0.0
1546722000,2.8,Rain,0.85,0.0
1546725600,2.31,Rain,0.48,0.0
1546729200,3.01,Drizzle,0.47,0.0
1546732800,3.26,Rain,0.28,0.0
1546736400,3.02,Clouds,0.0,0.0
1546740000,2.61,Clear,0.0,0.0
1546743600,2.77,Clear,0.0,0.0
1546747200,1.16,Clear,0.0,0.0
1546750800,0.28,Clear,0.0,0.0
1546754400,-0.03,Clear,0.0,0.0
1546758000,0.76,Clear,0.0,0.0
1546761600,0.44,Clear,0.0,0.0
1546765200,0.06,Rain,0.25,0.0
1546768800,1.25,Clouds,0.0,0.0
1546772400,2.67,Clouds,0.0,0.0
1546776000,3.37,Clouds,0.0,0.0
1546779600,3.26,Clouds,0.0,0.0
1546783200,3.81,Clouds,0.0,0.0
1546786800,3.94,Clouds,0.0,0.0
1546790400,4.63,Clouds,0.0,0.0
1546794000,3.79,Clouds,0.0,0.0
1546797600,4.52,Rain,0.0,0.0
1546801200,4.87,Rain,0.0,0.0
1546804800,3.08,Clouds,0.0,0.0
1546808400,2.47,Clouds,0.0,0.0
1546812000,0.9,Clouds,0.0,0.0
1546815600,-1.83,Clear,0.0,0.0
1546819200,-2.96,Clouds,0.0,0.0
1546822800,-4.08,Clouds,0.0,0.0
1546826400,-4.76,Clouds,0.0,0.0
1546830000,-5.02,Clear,0.0,0.0
1546833600,-6.67,Clear,0.0,0.0
1546837200,-7.48,Clear,0.0,0.0
1546840800,-6.97,Clear,0.0,0.0
1546844400,-8.11,Clear,0.0,0.0
1546848000,-7.59,Clear,0.0,0.0
1546851600,-8.09,Clear,0.0,0.0
1546855200,-8.41,Clear,0.0,0.0
1546858800,-8.93,Clear,0.0,0.0
1546862400,-9.05,Clear,0.0,0.0
1546866000,-10.1,Clear,0.0,0.0
1546869600,-9.33,Clear,0.0,0.0
1546873200,-8.82,Clear,0.0,0.0
1546876800,-8.2,Clear,0.0,0.0
1546880400,-8.34,Clear,0.0,0.0
1546884000,-7.11,Clear,0.0,0.0
1546887600,-6.61,Clear,0.0,0.0
1546891200,-5.0,Clear,0.0,0.0
1546894800,-4.16,Clouds,0.0,0.0
1546898400,-3.99,Clouds,0.0,0.0
1546902000,-3.84,Clouds,0.0,0.0
1546905600,-3.66,Clouds,0.0,0.0
1546909200,-3.96,Clouds,0.0,0.0
1546912800,-3.83,Clouds,0.0,0.0
1546916400,-3.22,Clouds,0.0,0.0
1546920000,-4.14,Clouds,0.0,0.0
1546923600,-3.04,Clouds,0.0,0.0
1546927200,-1.78,Clouds,0.0,0.0
1546930800,-1.59,Clouds,0.0,0.0
1546934400,-0.5,Rain,0.24,0.0
1546938000,-0.81,Rain,0.5,0.0
1546941600,0.33,Rain,0.53,0.0
1546945200,0.8,Rain,0.39,0.0
1546948800,0.72,Mist,0.26,0.0
1546952400,1.35,Mist,0.0,0.0
1546956000,3.76,Mist,0.0,0.0
1546959600,4.22,Mist,0.0,0.0
1546963200,2.86,Rain,0.25,0.0
1546966800,2.64,Mist,0.0,0.0
1546970400,2.9,Mist,0.0,0.0
1546974000,3.85,Mist,0.0,0.0
1546977600,3.81,Mist,0.0,0.0
1546981200,4.04,Mist,0.0,0.0
1546984800,3.9,Mist,0.0,0.0
1546988400,3.55,Mist,0.0,0.0
1546992000,3.78,Mist,0.0,0.0
1546995600,3.81,Mist,0.0,0.0
1546999200,3.48,Mist,0.0,0.0
1547002800,5.69,Mist,0.0,0.0
1547006400,4.8,Mist,0.0,0.0
1547010000,3.23,Rain,2.49,0.0
1547013600,2.13,Rain,0.97,0.0
1547017200,2.66,Mist,0.25,0.0
1547020800,1.38,Clouds,0.0,0.0
1547024400,0.33,Rain,0.0,0.0
1547028000,0.57,Clear,0.0,0.0
1547031600,1.33,Clouds,0.0,0.0
1547035200,0.54,Clouds,0.0,0.0
1547038800,0.33,Clear,0.0,0.0
1547042400,0.72,Clear,0.0,0.0
1547046000,1.32,Rain,0.25,0.0
1547049600,1.43,Clouds,0.0,0.0
1547053200,1.63,Clouds,0.0,0.0
1547056800,1.87,Clouds,0.0,0.0
1547060400,1.77,Clouds,0.0,0.0
1547064000,2.38,Clouds,0.0,0.0
1547067600,0.77,Clouds,0.0,0.0
1547071200,0.15,Clouds,0.0,0.0
1547074800,-0.75,Clouds,0.0,0.0
1547078400,-1.93,Clouds,0.0,0.0
1547082000,-1.9,Clouds,0.0,0.0
1547085600,-4.23,Clouds,0.0,0.0
1547089200,-3.99,Clouds,0.0,0.0
1547092800,-5.3,Clouds,0.0,0.0
1547096400,-4.76,Clouds,0.0,0.0
1547100000,-5.17,Clouds,0.0,0.0
1547103600,-6.19,Clouds,0.0,0.0
1547107200,-6.27,Clouds,0.0,0.0
1547110800,-6.69,Snow,0.0,0.0
1547114400,-6.84,Clouds,0.0,0.0
1547118000,-6.47,Clouds,0.0,0.0
1547121600,-6.42,Clouds,0.0,0.0
1547125200,-6.89,Clouds,0.0,0.0
1547128800,-6.9,Clouds,0.0,0.0
1547132400,-6.28,Clouds,0.0,0.0
1547136000,-6.19,Clouds,0.0,0.0
1547139600,-6.69,Clouds,0.0,0.0
1547143200,-6.6,Clouds,0.0,0.0
1547146800,-6.11,Rain,0.2,0.0
1547150400,-6.17,Clouds,0.0,0.0
1547154000,-6.3,Clouds,0.0,0.0
1547157600,-6.77,Clouds,0.0,0.0
1547161200,-6.89,Clear,0.0,0.0
1547164800,-7.54,Clouds,0.0,0.0
1547168400,-7.49,Clouds,0.0,0.0
1547172000,-7.52,Clear,0.0,0.0
1547175600,-8.08,Clouds,0.0,0.0
1547179200,-8.71,Clouds,0.0,0.0
1547182800,-8.97,Clear,0.0,0.0
1547186400,-9.15,Clouds,0.0,0.0
1547190000,-9.75,Clouds,0.0,0.0
1547193600,-10.11,Clear,0.0,0.0
1547197200,-10.75,Clear,0.0,0.0
1547200800,-10.87,Clear,0.0,0.0
1547204400,-11.59,Clear,0.0,0.0
1547208000,-12.66,Clear,0.0,0.0
1547211600,-13.07,Clear,0.0,0.0
1547215200,-12.79,Clear,0.0,0.0
1547218800,-11.68,Clear,0.0,0.0
1547222400,-10.76,Clear,0.0,0.0
1547226000,-9.0,Clear,0.0,0.0
1547229600,-8.76,Clear,0.0,0.0
1547233200,-7.95,Clear,0.0,0.0
1547236800,-7.88,Clear,0.0,0.0
1547240400,-8.72,Clear,0.0,0.0
1547244000,-9.13,Clear,0.0,0.0
1547247600,-9.31,Clear,0.0,0.0
1547251200,-9.84,Clear,0.0,0.0
1547254800,-10.84,Clear,0.0,0.0
1547258400,-11.3,Clear,0.0,0.0
1547262000,-10.52,Clear,0.0,0.0
1547265600,-11.11,Clear,0.0,0.0
1547269200,-12.6,Clear,0.0,0.0
1547272800,-12.56,Clear,0.0,0.0
1547276400,-12.8,Clear,0.0,0.0
1547280000,-12.97,Clear,0.0,0.0
1547283600,-12.84,Clear,0.0,0.0
1547287200,-12.8,Clear,0.0,0.0
1547290800,-12.85,Clear,0.0,0.0
1547294400,-10.44,Clouds,0.0,0.0
1547298000,-10.88,Clouds,0.0,0.0
1547301600,-9.07,Clouds,0.0,0.0
1547305200,-8.48,Clouds,0.0,0.0
1547308800,-7.14,Clouds,0.0,0.0
1547312400,-5.65,Snow,0.0,0.5
1547316000,-4.36,Clouds,0.0,0.0
1547319600,-3.47,Clouds,0.0,0.0
1547323200,-3.02,Clouds,0.0,0.0
1547326800,-3.6,Clouds,0.0,0.0
1547330400,-3.36,Clear,0.0,0.0
1547334000,-3.83,Clouds,0.0,0.0
1547337600,-4.04,Clouds,0.0,0.0
1547341200,-4.25,Clouds,0.0,0.0
1547344800,-5.02,Clouds,0.0,0.0
1547348400,-4.37,Clouds,0.0,0.0
1547352000,-5.51,Clouds,0.0,0.0
1547355600,-5.27,Clouds,0.0,0.0
1547359200,-5.95,Clouds,0.0,0.0
1547362800,-5.48,Clouds,0.0,0.0
1547366400,-6.34,Clouds,0.0,0.0
1547370000,-6.88,Clouds,0.0,0.0
1547373600,-8.49,Clouds,0.0,0.0
1547377200,-8.8,Snow,0.0,0.0
1547380800,-9.44,Snow,0.0,0.0
1547384400,-9.37,Snow,0.0,0.0
1547388000,-8.8,Clouds,0.0,0.0
1547391600,-9.22,Clear,0.0,0.0
1547395200,-8.46,Clouds,0.0,0.0
1547398800,-6.39,Clear,0.0,0.0
1547402400,-5.93,Clear,0.0,0.0
1547406000,-3.91,Clear,0.0,0.0
1547409600,-5.2,Clear,0.0,0.0
1547413200,-5.36,Clear,0.0,0.0
1547416800,-6.82,Clear,0.0,0.0
1547420400,-6.59,Clear,0.0,0.0
1547424000,-7.37,Clear,0.0,0.0
1547427600,-8.47,Clear,0.0,0.0
1547431200,-8.9,Clear,0.0,0.0
1547434800,-9.04,Clear,0.0,0.0
1547438400,-9.47,Clear,0.0,0.0
1547442000,-9.86,Clear,0.0,0.0
1547445600,-11.01,Clear,0.0,0.0
1547449200,-11.57,Clear,0.0,0.0
1547452800,-12.33,Clear,0.0,0.0
1547456400,-11.86,Clouds,0.0,0.0
1547460000,-12.33,Clouds,0.0,0.0
1547463600,-12.89,Clouds,0.0,0.0
1547467200,-12.47,Clouds,0.0,0.0
1547470800,-12.47,Clouds,0.0,0.0
1547474400,-12.36,Clouds,0.0,0.0
1547478000,-10.66,Clear,0.0,0.0
1547481600,-9.39,Clear,0.0,0.0
1547485200,-7.88,Clear,0.0,0.0
1547488800,-6.58,Clear,0.0,0.0
1547492400,-5.57,Clear,0.0,0.0
1547496000,-5.26,Clear,0.0,0.0
1547499600,-4.95,Clear,0.0,0.0
1547503200,-5.34,Clear,0.0,0.0
1547506800,-4.59,Clear,0.0,0.0
1547510400,-5.92,Clear,0.0,0.0
1547514000,-4.56,Clear,0.0,0.0
1547517600,-6.0,Clear,0.0,0.0
1547521200,-6.53,Clear,0.0,0.0
1547524800,-6.2,Clear,0.0,0.0
1547528400,-6.02,Clear,0.0,0.0
1547532000,-5.9,Clear,0.0,0.0
1547535600,-6.75,Clear,0.0,0.0
1547539200,-7.38,Clear,0.0,0.0
1547542800,-8.26,Clear,0.0,0.0
1547546400,-7.6,Clear,0.0,0.0
1547550000,-7.71,Clear,0.0,0.0
1547553600,-8.71,Clear,0.0,0.0
1547557200,-8.63,Clear,0.0,0.0
1547560800,-8.73,Clear,0.0,0.0
1547564400,-8.13,Clear,0.0,0.0
1547568000,-6.87,Clear,0.0,0.0
1547571600,-5.17,Clear,0.0,0.0
1547575200,-3.97,Clear,0.0,0.0
1547578800,-1.96,Clear,0.0,0.0
1547582400,-2.72,Clear,0.0,0.0
1547586000,-2.1,Clear,0.0,0.0
1547589600,-2.99,Clear,0.0,0.0
1547593200,-3.63,Clear,0.0,0.0
1547596800,-3.46,Clear,0.0,0.0
1547600400,-3.37,Clear,0.0,0.0
1547604000,-4.17,Clear,0.0,0.0
1547607600,-3.52,Clear,0.0,0.0
1547611200,-3.4,Clear,0.0,0.0
1547614800,-3.73,Clear,0.0,0.0
1547618400,-4.28,Clear,0.0,0.0
1547622000,-4.15,Clear,0.0,0.0
1547625600,-5.6,Clear,0.0,0.0
1547629200,-6.28,Clouds,0.0,0.0
1547632800,-6.46,Clear,0.0,0.0
1547636400,-6.66,Clear,0.0,0.0
1547640000,-6.63,Clear,0.0,0.0
1547643600,-5.64,Snow,0.0,0.5
1547647200,-6.54,Haze,0.0,0.0
1547650800,-5.6,Haze,0.0,0.0
1547654400,-4.19,Clouds,0.0,0.0
1547658000,-2.97,Clouds,0.0,0.0
1547661600,-2.76,Clouds,0.0,0.0
1547665200,-2.38,Clouds,0.0,0.0
1547668800,-0.94,Clouds,0.0,0.0
1547672400,-0.13,Clouds,0.0,0.0
1547676000,-1.3,Clouds,0.0,0.0
1547679600,-0.46,Clouds,0.0,0.0
1547683200,-0.89,Clouds,0.0,0.0
1547686800,-1.87,Clear,0.0,0.0
1547690400,-0.95,Clouds,0.0,0.0
1547694000,-2.69,Clouds,0.0,0.0
1547697600,-3.91,Clear,0.0,0.0
1547701200,-3.89,Clear,0.0,0.0
1547704800,-6.22,Clear,0.0,0.0
1547708400,-6.92,Clear,0.0,0.0
1547712000,-8.95,Clear,0.0,0.0
1547715600,-8.79,Clear,0.0,0.0
1547719200,-9.68,Clear,0.0,0.0
1547722800,-10.08,Clear,0.0,0.0
1547726400,-9.47,Clear,0.0,0.0
1547730000,-10.85,Clear,0.0,0.0
1547733600,-9.22,Clear,0.0,0.0
1547737200,-8.62,Clear,0.0,0.0
1547740800,-6.85,Clear,0.0,0.0
1547744400,-5.87,Clear,0.0,0.0
1547748000,-5.42,Clear,0.0,0.0
1547751600,-5.17,Clear,0.0,0.0
1547755200,-4.02,Clear,0.0,0.0
1547758800,-5.87,Snow,0.0,0.0
1547762400,-4.59,Clouds,0.0,0.0
1547766000,-5.04,Snow,0.0,0.7
1547769600,-5.74,Snow,0.0,0.5
1547773200,-4.78,Clear,0.0,0.0
1547776800,-3.84,Clouds,0.0,0.0
1547780400,-5.22,Clouds,0.0,0.0
1547784000,-4.91,Clouds,0.0,0.0
1547787600,-4.69,Clouds,0.0,0.0
1547791200,-5.34,Snow,0.0,0.1
1547794800,-6.63,Snow,0.0,0.2
1547798400,-5.99,Snow,0.0,0.3
1547802000,-5.89,Snow,0.0,0.0
1547805600,-4.79,Snow,0.0,0.3
1547809200,-5.83,Snow,0.0,0.3
1547812800,-3.95,Snow,0.0,0.0
1547816400,-3.72,Snow,0.0,0.0
1547820000,-3.49,Snow,0.0,0.0
1547823600,-3.31,Mist,0.34,0.0
1547827200,-0.35,Mist,0.51,0.0
1547830800,-1.06,Rain,0.25,0.0
1547834400,-0.24,Haze,0.76,0.0
1547838000,-0.51,Haze,0.0,0.0
1547841600,-0.14,Haze,0.0,0.0
1547845200,0.5,Haze,0.0,0.0
1547848800,-0.34,Rain,0.2,0.0
1547852400,-1.72,Rain,0.2,0.0
1547856000,-1.32,Clouds,0.0,0.0
1547859600,-2.41,Clear,0.0,0.0
1547863200,-2.12,Clear,0.0,0.0
1547866800,-2.27,Clouds,0.0,0.0
1547870400,-2.11,Clouds,0.0,0.0
1547874000,-2.31,Clear,0.0,0.0
1547877600,-2.81,Clear,0.0,0.0
1547881200,-3.92,Clouds,0.0,0.0
1547884800,-3.45,Clear,0.0,0.0
1547888400,-4.12,Clear,0.0,0.0
1547892000,-3.15,Clear,0.0,0.0
1547895600,-3.62,Clear,0.0,0.0
1547899200,-4.53,Clear,0.0,0.0
1547902800,-3.56,Clear,0.0,0.0
1547906400,-2.75,Clear,0.0,0.0
1547910000,-1.7,Clouds,0.0,0.0
1547913600,-1.99,Clouds,0.0,0.0
1547917200,-2.49,Clouds,0.0,0.0
1547920800,-2.68,Rain,0.2,0.0
1547924400,-2.02,Rain,0.2,0.0
1547928000,-2.15,Clouds,0.0,0.0
1547931600,-1.84,Rain,0.0,0.0
1547935200,-2.04,Clouds,0.0,0.0
1547938800,-1.93,Clouds,0.0,0.0
1547942400,-1.9,Rain,0.17,0.0
1547946000,-2.84,Snow,0.51,0.0
1547949600,-4.09,Mist,0.87,0.0
1547953200,-4.46,Snow,1.49,0.0
1547956800,-4.22,Rain,1.7,0.0
1547960400,-3.8,Mist,3.97,0.0
1547964000,-4.78,Rain,5.04,0.0
1547967600,-2.78,Rain,3.94,0.0
1547971200,-4.53,Rain,3.02,0.0
1547974800,-4.38,Rain,2.52,0.0
1547978400,-4.07,Rain,1.36,0.0
1547982000,-4.46,Rain,0.85,0.0
1547985600,-3.2,Rain,0.99,0.0
1547989200,-3.05,Rain,0.7,0.0
1547992800,-0.67,Rain,2.02,0.0
1547996400,0.67,Rain,0.58,0.0
1548000000,0.27,Mist,0.25,0.0
1548003600,-2.0,Rain,0.3,0.0
1548007200,-1.54,Clouds,0.0,0.0
1548010800,-2.97,Clouds,0.0,0.0
1548014400,-7.08,Clouds,0.0,0.0
1548018000,-8.28,Snow,0.0,0.2
1548021600,-11.03,Clear,0.0,0.0
1548025200,-13.31,Snow,0.0,0.0
1548028800,-14.63,Clear,0.0,0.0
1548032400,-15.93,Clear,0.0,0.0
1548036000,-16.19,Clouds,0.0,0.0
1548039600,-16.55,Clear,0.0,0.0
1548043200,-16.67,Clouds,0.0,0.0
1548046800,-17.05,Clouds,0.0,0.0
1548050400,-17.7,Clouds,0.0,0.0
1548054000,-18.75,Snow,0.0,0.0
1548057600,-19.24,Clear,0.0,0.0
1548061200,-19.92,Clouds,0.0,0.0
1548064800,-20.54,Clouds,0.0,0.0
1548068400,-21.22,Clouds,0.0,0.0
1548072000,-21.98,Clouds,0.0,0.0
1548075600,-22.34,Clouds,0.0,0.0
1548079200,-22.48,Smoke,0.0,0.0
1548082800,-21.74,Clouds,0.0,0.0
1548086400,-20.52,Snow,0.0,0.7
1548090000,-19.8,Clouds,0.0,0.0
1548093600,-18.81,Clouds,0.0,0.0
1548097200,-17.95,Clouds,0.0,0.0
1548100800,-17.2,Clear,0.0,0.0
1548104400,-17.15,Clear,0.0,0.0
1548108000,-17.7,Clear,0.0,0.0
1548111600,-18.27,Clear,0.0,0.0
1548115200,-18.94,Clear,0.0,0.0
1548118800,-18.92,Clear,0.0,0.0
1548122400,-18.41,Clear,0.0,0.0
1548126000,-17.92,Clear,0.0,0.0
1548129600,-17.59,Clear,0.0,0.0
1548133200,-17.29,Clear,0.0,0.0
1548136800,-17.26,Clear,0.0,0.0
1548140400,-17.65,Clear,0.0,0.0
1548144000,-17.21,Clear,0.0,0.0
1548147600,-16.86,Clear,0.0,0.0
1548151200,-16.8,Clear,0.0,0.0
1548154800,-17.05,Clear,0.0,0.0
1548158400,-17.11,Clear,0.0,0.0
1548162000,-16.96,Clear,0.0,0.0
1548165600,-16.04,Clear,0.0,0.0
1548169200,-14.73,Clear,0.0,0.0
1548172800,-12.31,Clear,0.0,0.0
1548176400,-10.57,Clear,0.0,0.0
1548180000,-8.66,Clear,0.0,0.0
1548183600,-6.88,Clear,0.0,0.0
1548187200,-6.2,Clear,0.0,0.0
1548190800,-5.11,Clear,0.0,0.0
1548194400,-4.74,Clear,0.0,0.0
1548198000,-4.25,Snow,0.0,0.5
1548201600,-5.92,Clear,0.0,0.0
1548205200,-6.57,Clear,0.0,0.0
1548208800,-5.79,Clear,0.0,0.0
1548212400,-6.21,Clear,0.0,0.0
1548216000,-6.43,Clear,0.0,0.0
1548219600,-7.09,Clear,0.0,0.0
1548223200,-6.22,Clear,0.0,0.0
1548226800,-7.28,Clear,0.0,0.0
1548230400,-6.71,Clear,0.0,0.0
1548234000,-6.07,Clear,0.0,0.0
1548237600,-6.16,Clear,0.0,0.0
1548241200,-5.64,Clear,0.0,0.0
1548244800,-5.83,Clouds,0.0,0.0
1548248400,-4.42,Clouds,0.0,0.0
1548252000,-3.94,Clouds,0.0,0.0
1548255600,-3.35,Clouds,0.0,0.0
1548259200,-2.69,Clouds,0.0,0.0
1548262800,-2.34,Clouds,0.0,0.0
1548266400,-0.11,Clouds,0.0,0.0
1548270000,1.15,Clouds,0.0,0.0
1548273600,3.18,Clouds,0.0,0.0
1548277200,3.27,Clouds,0.0,0.0
1548280800,2.99,Clouds,0.0,0.0
1548284400,3.58,Clouds,0.0,0.0
1548288000,3.91,Rain,0.2,0.0
1548291600,3.29,Clouds,0.0,0.0
1548295200,3.9,Clouds,0.0,0.0
1548298800,6.16,Clouds,0.0,0.0
1548302400,6.34,Clouds,0.0,0.0
1548306000,6.29,Rain,0.11,0.0
1548309600,9.79,Rain,0.22,0.0
1548313200,11.29,Rain,0.3,0.0
1548316800,10.82,Rain,0.0,0.0
1548320400,9.93,Rain,0.0,0.0
1548324000,9.86,Rain,0.31,0.0
1548327600,10.05,Rain,0.27,0.0
1548331200,10.62,Rain,1.52,0.0
1548334800,11.39,Rain,2.02,0.0
1548338400,11.37,Rain,1.69,0.0
1548342000,11.32,Rain,1.97,0.0
1548345600,12.25,Rain,6.31,0.0
1548349200,12.94,Mist,4.4,0.0
1548352800,13.9,Mist,2.62,0.0
1548356400,13.7,Mist,1.24,0.0
1548360000,12.18,Rain,3.39,0.0
1548363600,10.65,Rain,1.54,0.0
1548367200,4.68,Rain,2.05,0.0
1548370800,1.98,Rain,0.17,0.0
1548374400,0.15,Clouds,0.0,0.0
1548378000,-1.35,Clouds,0.0,0.0
1548381600,-1.62,Clouds,0.0,0.0
1548385200,-3.03,Clouds,0.0,0.0
1548388800,-3.64,Clouds,0.0,0.0
1548392400,-3.63,Clouds,0.0,0.0
1548396000,-3.36,Clouds,0.0,0.0
1548399600,-3.21,Clouds,0.0,0.0
1548403200,-4.11,Clouds,0.0,0.0
1548406800,-4.19,Clouds,0.0,0.0
1548410400,-4.12,Clouds,0.0,0.0
1548414000,-3.1,Clouds,0.0,0.0
1548417600,-2.94,Clouds,0.0,0.0
1548421200,-2.41,Clouds,0.0,0.0
1548424800,-2.66,Clouds,0.0,0.0
1548428400,-3.38,Clouds,0.0,0.0
1548432000,-2.42,Clear,0.0,0.0
1548435600,-1.98,Clouds,0.0,0.0
1548439200,-1.63,Rain,0.2,0.0
1548442800,-2.69,Clear,0.0,0.0
1548446400,-3.16,Clouds,0.0,0.0
1548450000,-4.09,Clouds,0.0,0.0
1548453600,-4.06,Clear,0.0,0.0
1548457200,-4.49,Clear,0.0,0.0
1548460800,-5.8,Clear,0.0,0.0
1548464400,-5.09,Clear,0.0,0.0
1548468000,-6.36,Clear,0.0,0.0
1548471600,-7.71,Clear,0.0,0.0
1548475200,-7.7,Clear,0.0,0.0
1548478800,-8.6,Clear,0.0,0.0
1548482400,-8.41,Clear,0.0,0.0
1548486000,-9.33,Clear,0.0,0.0
1548489600,-8.89,Clear,0.0,0.0
1548493200,-10.42,Clear,0.0,0.0
1548496800,-10.81,Clear,0.0,0.0
1548500400,-10.92,Clear,0.0,0.0
1548504000,-10.49,Clear,0.0,0.0
1548507600,-10.04,Clear,0.0,0.0
1548511200,-10.1,Clear,0.0,0.0
1548514800,-8.78,Clear,0.0,0.0
1548518400,-7.43,Clear,0.0,0.0
1548522000,-5.11,Clouds,0.0,0.0
1548525600,-4.82,Clear,0.0,0.0
1548529200,-3.33,Clouds,0.0,0.0
1548532800,-3.12,Clouds,0.0,0.0
1548536400,-3.59,Clear,0.0,0.0
1548540000,-3.89,Clouds,0.0,0.0
1548543600,-3.73,Clouds,0.0,0.0
1548547200,-2.71,Clouds,0.0,0.0
1548550800,-2.89,Clouds,0.0,0.0
1548554400,-2.02,Clouds,0.0,0.0
1548558000,-3.54,Clouds,0.0,0.0
1548561600,-3.13,Clear,0.0,0.0
1548565200,-3.44,Clear,0.0,0.0
1548568800,-4.34,Clouds,0.0,0.0
1548572400,-4.84,Clear,0.0,0.0
