remote_unit_id,time_stamp,entries,exits,num_people_exited,sum_exit_entry,week_num,z_score_num_people_exited,z_score_sum_exit_entry
187,1546300800,0,0,0,0,1,-0.03240005307129261,-1.193566325628423
187,1546315200,84,105,21,189,1,0.0842401379853608,-0.860014856068894
187,1546329600,14,42,28,56,1,0.12312020167091192,-1.0947362605737478
187,1546344000,148,475,327,623,1,1.7838543505251676,-0.09408185189516075
187,1546358400,538,729,191,1267,1,1.0284702560630312,1.0424638962336048
187,1546372800,646,256,-390,902,1,-2.1985750298377127,0.3983036507879535
187,1546387200,104,85,-19,189,1,-0.1379316545035028,-0.860014856068894
187,1546401600,11,14,3,25,1,-0.01573716863462784,-1.1494457608718716
187,1546416000,171,247,76,418,1,0.3897263526575483,-0.4558704828988827
187,1546430400,573,809,236,1382,1,1.2784135226130027,1.2454184941137414
187,1546444800,743,872,129,1615,1,0.6841039777052926,1.656622157644801
187,1546459200,992,574,-418,1566,1,-2.3540952845799175,1.5701458507219601
187,1546473600,172,146,-26,318,1,-0.17681171818905395,-0.6323527419250885
187,1546488000,10,8,-2,18,1,-0.04350864269573579,-1.161799519003706
187,1546502400,146,283,137,429,1,0.7285383362030652,-0.43645743440600004
187,1546516800,613,783,170,1396,1,0.9118300650063778,1.2701260103774104
187,1546531200,788,757,-31,1545,1,-0.20458319225016192,1.533084576326457
187,1546545600,970,638,-332,1608,1,-1.8764259307288604,1.6442683995129665
187,1546560000,182,140,-42,322,1,-0.26568043518459944,-0.6252934515640403
187,1546574400,17,11,-6,28,1,-0.06572582194462215,-1.1441512931010853
187,1546588800,148,251,103,399,1,0.5396923125875313,-0.4894021121138618
187,1546603200,625,696,71,1321,1,0.3619548785964403,1.137764316107756
187,1546617600,687,680,-7,1367,1,-0.07128011675684373,1.2189461552598106
187,1546632000,850,634,-216,1484,1,-1.2321277325111561,1.4254303983204715
187,1546646400,221,132,-89,353,1,-0.5267322913590141,-0.5705839512659164
187,1546660800,16,16,0,32,1,-0.03240005307129261,-1.137092002740037
187,1546675200,10,56,46,66,1,0.22309750829090053,-1.0770880346711271
187,1546689600,137,598,461,735,1,2.528129855362861,0.10357827821418977
187,1546704000,559,844,285,1403,1,1.5505739684118607,1.2824797685092446
187,1546718400,656,266,-390,922,1,-2.1985750298377127,0.43360010259319465
187,1546732800,185,102,-83,287,1,-0.4934065224856846,-0.6870622422232123
187,1546747200,20,16,-4,36,1,-0.05461723232017897,-1.1300327123789888
187,1546761600,12,37,25,49,1,0.10645731723424716,-1.107090018705582
187,1546776000,88,291,203,379,1,1.0951217938096902,-0.524698563919103
187,1546790400,375,517,142,892,1,0.7563098102641732,0.3806554248853329
187,1546804800,341,198,-143,539,1,-0.8266642112189801,-0.24232694947717365
187,1546819200,93,73,-20,166,1,-0.14348594931572442,-0.9006057756449214
187,1546833600,12,7,-5,19,1,-0.06017152713240056,-1.1600346964134438
187,1546848000,210,297,87,507,1,0.45082359559198576,-0.2988012723655595
187,1546862400,625,598,-27,1223,1,-0.18236601300127556,0.9648117022620741
187,1546876800,518,445,-73,963,1,-0.4378635743634687,0.505957828793939
187,1546891200,770,597,-173,1367,1,-0.9932930555856279,1.2189461552598106
187,1546905600,157,137,-20,294,2,0.0389397165946071,-0.7525528967609716
187,1546920000,13,10,-3,23,2,0.18682778919327456,-1.2946081474212285
187,1546934400,184,338,154,522,2,1.5526176361339092,-0.2965064128106447
187,1546948800,678,688,10,1366,2,0.29991866823931435,1.3916656593563548
187,1546963200,535,523,-12,1058,2,0.10853410369986237,0.7756028652480184
187,1546977600,846,594,-252,1440,2,-1.9792975094577958,1.5396807462525135
187,1546992000,197,154,-43,351,2,-0.1611441463330018,-0.6385412757733899
187,1547006400,10,9,-1,19,2,0.20422638596958836,-1.302608962929129
187,1547020800,196,338,142,534,2,1.4482260554760265,-0.27250396628694334
187,1547035200,641,615,-26,1256,2,-0.013256073734334352,1.1716432328890918
187,1547049600,547,464,-83,1011,2,-0.5091160818592781,0.6815932830301878
187,1547064000,817,605,-212,1422,2,-1.6313255739315193,1.5036770764669614
187,1547078400,178,139,-39,317,2,-0.12634695278037417,-0.7065482075905439
187,1547092800,15,9,-6,24,2,0.16072989402880383,-1.2926079435442535
187,1547107200,192,308,116,500,2,1.2220442973839467,-0.34051089810409735
187,1547121600,692,676,-16,1368,2,0.07373691014723474,1.395666067110305
187,1547136000,599,529,-70,1128,2,-0.39602520281323833,0.9156171366362766
187,1547150400,825,568,-257,1393,2,-2.02279400139858,1.4456711640346829
187,1547164800,207,157,-50,364,2,-0.22203923505010018,-0.6125386253727133
187,1547179200,14,12,-2,26,2,0.19552708758143147,-1.288607535790303
187,1547193600,188,308,120,496,2,1.2568414909365744,-0.3485117136119978
187,1547208000,673,668,-5,1341,2,0.16942919241696075,1.3416605624319768
187,1547222400,599,530,-69,1129,2,-0.3873259044250814,0.9176173405132517
187,1547236800,767,613,-154,1380,2,-1.1267662674184187,1.4196685136340064
187,1547251200,216,143,-73,359,2,-0.4221230979777091,-0.6225396447575889
187,1547265600,34,31,-3,65,2,0.18682778919327456,-1.2105995845882735
187,1547280000,20,56,36,76,2,0.526100426331394,-1.1885973419415472
187,1547294400,150,335,185,485,2,1.8222958861667735,-0.3705139562587241
187,1547308800,468,613,145,1081,2,1.474323950640497,0.8216075544184461
187,1547323200,543,254,-289,797,2,-2.3011715498196015,0.25354965335751267
187,1547337600,171,101,-70,272,2,-0.39602520281323833,-0.7965573820544242
187,1547352000,18,28,10,46,2,0.29991866823931435,-1.2486034582508008
187,1547366400,16,31,15,47,2,0.34341516018009893,-1.2466032543738257
187,1547380800,123,340,217,463,2,2.1006734345877947,-0.4145184415521767
187,1547395200,406,420,14,826,2,0.334715861791942,0.3115555657897911
187,1547409600,401,223,-178,624,2,-1.3355494287341845,-0.09248561735918272
187,1547424000,102,70,-32,172,2,-0.0654518640632758,-0.996577769751936
187,1547438400,11,4,-7,15,2,0.15203059564064692,-1.3106097784370294
187,1547452800,202,310,108,512,2,1.1524499102786916,-0.3165084515803959
187,1547467200,669,594,-75,1263,2,-0.4395216947540229,1.1856446600279176
187,1547481600,504,433,-71,937,2,-0.40472450120139525,0.5335781961340291
187,1547496000,765,583,-182,1348,2,-1.3703466222868121,1.3556619895708026
187,1547510400,150,85,-65,235,3,-0.28700513835785946,-0.8466962628925582
187,1547524800,9,17,8,26,3,0.18230566388491234,-1.2828384960755213
187,1547539200,195,327,132,522,3,0.9794911361877029,-0.2477832441197809
187,1547553600,706,609,-97,1315,3,-0.49273042153277313,1.4070530760433284
187,1547568000,519,442,-77,961,3,-0.3641521195484521,0.6683241260587878
187,1547582400,820,587,-233,1407,3,-1.3670628750261562,1.5990391308415706
187,1547596800,156,155,-1,311,3,0.12444542799196788,-0.6880990871896624
187,1547611200,5,20,15,25,3,0.22730806957942473,-1.2849253010189805
187,1547625600,201,328,127,529,3,0.9473465606916226,-0.23317560951556682
187,1547640000,697,630,-67,1327,3,-0.2998629685562916,1.4320947353648383
187,1547654400,551,480,-71,1031,3,-0.32557862895315576,0.8144004721009286
187,1547668800,776,539,-237,1315,3,-1.3927785354230204,1.4070530760433284
187,1547683200,188,179,-9,367,3,0.07301410719823946,-0.5712380103559498
187,1547697600,11,30,19,41,3,0.25302372997628897,-1.251536421923634
187,1547712000,186,334,148,520,3,1.0823537777751597,-0.2519568540066992
187,1547726400,676,617,-59,1293,3,-0.24843164776256316,1.361143367287227
187,1547740800,556,454,-102,1010,3,-0.5248749970288534,0.7705775682882864
187,1547755200,801,597,-204,1398,3,-1.1806243371488907,1.5802578863504382
187,1547769600,153,173,20,326,3,0.259452645075505,-0.6567970130377752
187,1547784000,8,19,11,27,3,0.2015924091825605,-1.2807516911320622
187,1547798400,177,326,149,503,3,1.0887826928743758,-0.28743253804550484
187,1547812800,624,692,68,1316,3,0.5680405698378755,1.4091398809867874
187,1547827200,574,511,-63,1085,3,-0.27414730815942734,0.9270879390477229
187,1547841600,746,544,-202,1290,3,-1.1677665069504586,1.3548829524568495
187,1547856000,193,151,-42,344,3,-0.1391400910758903,-0.6192345240555103
187,1547870400,18,27,9,45,3,0.1887345789841284,-1.2431892021497974
187,1547884800,14,46,32,60,3,0.33659962626609763,-1.2118871279979102
187,1547899200,187,430,243,617,3,1.6931007122006845,-0.049536774491161235
187,1547913600,507,582,75,1089,3,0.6130429755323878,0.9354351588215596
187,1547928000,643,232,-411,875,3,-2.511409762686614,0.4888589009213005
187,1547942400,123,96,-27,219,3,-0.04270636458764949,-0.8800851419879046
187,1547956800,11,23,12,34,3,0.20802132428177658,-1.2661440565278481
187,1547971200,15,44,29,59,3,0.31731288096844945,-1.2139739329413692
187,1547985600,116,481,365,597,3,2.477428354305043,-0.09127287336034431
187,1548000000,548,601,53,1149,3,0.4716068433496347,1.0606434554291089
187,1548014400,520,188,-332,708,3,-2.0035254698485456,0.14036247536362179
187,1548028800,82,70,-12,152,3,0.0537273619005913,-1.0199010731996678
187,1548043200,14,12,-2,26,3,0.11801651289275182,-1.2828384960755213
187,1548057600,50,117,67,167,3,0.5616116547386595,-0.9885989990477806
187,1548072000,241,473,232,714,3,1.622382646109308,0.15288330502437672
187,1548086400,461,511,50,972,3,0.4523200980519866,0.6912789804368384
187,1548100800,655,249,-406,904,3,-2.4792651871905336,0.549376244281616
187,1548115200,103,66,-37,169,4,-0.1495344290378855,-0.9373282463322259
187,1548129600,5,2,-3,7,4,0.17895823739482628,-1.2692511307207253
187,1548144000,193,294,101,487,4,1.1837593347184152,-0.28577591771776395
187,1548158400,639,606,-33,1245,4,-0.11088823298697824,1.2672953561494125
187,1548172800,469,401,-68,870,4,-0.4490424484324168,0.49895534599084895
187,1548187200,734,610,-124,1344,4,-0.9900891931451185,1.4701371188312733
187,1548201600,160,126,-34,286,4,-0.12054978199970505,-0.697606163162754
187,1548216000,8,21,13,29,4,0.33354302159845534,-1.2241751834580896
187,1548230400,206,306,100,512,4,1.1740977857056885,-0.2345532503738597
187,1548244800,686,617,-69,1303,4,-0.4587039974451436,1.3861319443872704
187,1548259200,522,439,-83,961,4,-0.593965683623319,0.6854058551226604
187,1548273600,771,574,-197,1345,4,-1.6953822710741762,1.4721860255250294
187,1548288000,187,163,-24,350,4,-0.02393429187243688,-0.5664761347623591
187,1548302400,13,19,6,32,4,0.2659121785093676,-1.218028463376821
187,1548316800,166,298,132,464,4,1.4832673541129466,-0.3329007716741559
187,1548331200,638,754,116,1392,4,1.3286825699093174,1.5684846401315695
187,1548345600,575,524,-51,1099,4,-0.2847961152160609,0.9681549788610118
187,1548360000,773,554,-219,1327,4,-1.9079363493541661,1.4353057050374185
187,1548374400,215,126,-89,341,4,-0.6519349776996799,-0.5849162950061647
187,1548388800,21,22,1,43,4,0.21760443344573355,-1.1954904897455032
187,1548403200,148,283,135,431,4,1.5122520011511271,-0.40051469256810945
187,1548407633,111,177,66,288,4,0.8456051192729767,-0.6935083497752417
187,1548408280,11,24,13,35,4,0.33354302159845534,-1.2118817432955526
187,1548417600,682,590,-92,1272,4,-0.6809196247378604,1.3226158368808292
187,1548432000,629,489,-140,1118,4,-1.1446739773487475,1.007084206042379
187,1548446400,761,563,-198,1324,4,-1.705043820086903,1.42915898495615
187,1548460800,209,163,-46,372,4,-0.23648837015242685,-0.5214001874997235
187,1548475200,32,18,-14,50,4,0.07268119825483128,-1.18114814288921
187,1548489600,13,41,28,54,4,0.4784662567893576,-1.1729525161141854
187,1548504000,188,375,187,563,4,2.0146525498129217,-0.13005900899229508
187,1548518400,551,580,29,1131,4,0.4881278058020844,1.0337199930612093
187,1548532800,521,271,-250,792,4,-2.2074443687486975,0.33914062387786775
187,1548547200,161,121,-40,282,4,-0.17851907607606596,-0.7058017899377788
187,1548561600,22,25,3,47,4,0.23692753147118717,-1.1872948629704785
187,1548576000,10,35,25,45,4,0.4494816097511771,-1.191392676357991
187,1548590400,135,310,175,445,4,1.8987139616601998,-0.3718299988555231
187,1548604800,429,483,54,912,4,0.7296665311202549,0.585009427128608
187,1548619200,377,216,-161,593,4,-1.3475665066160107,-0.06859180817961
187,1548633600,94,79,-15,173,4,0.06301964924210447,-0.9291326195572012
187,1548648000,11,10,-1,21,4,0.1982813354202799,-1.240566437008139
187,1548662400,181,331,150,512,4,1.6571752363420293,-0.2345532503738597
187,1548676800,651,596,-55,1247,4,-0.3234423112669682,1.271393169536925
187,1548691200,493,382,-111,875,4,-0.8644890559796699,0.5091998794596299
187,1548705600,752,625,-127,1377,4,-1.019073840183299,1.537751039725227
187,1548720000,113,191,78,304,5,1.1100283349322455,-0.10222347756436834
187,1548734400,7,20,13,27,5,0.3301193640084377,-0.7312818376009317
187,1548748800,152,286,134,438,5,1.7819499098819878,0.20208634281433016
187,1548763200,685,661,-24,1346,5,-0.11382881944049908,2.264126021201332
187,1548777600,574,445,-129,1019,5,-1.3736817724712655,1.5215192207249557
187,1548792000,760,568,-192,1328,5,-2.1295935442897256,2.223248582642999
187,1548806400,171,151,-20,322,5,-0.06583442122980321,-0.0613460390060357
187,1548820800,8,16,8,24,5,0.27012636624506786,-0.7380947440273204
187,1548835200,205,314,109,519,5,1.4819849210651386,0.386034816326827
187,1548849600,652,591,-61,1243,5,-0.5577770028894359,2.030216233895317
187,1548864000,560,463,-97,1023,5,-0.9897265867856986,1.5306030959601407
187,1548878400,745,536,-209,1281,5,-2.333569736685183,2.116513048629575
187,1548892800,150,149,-1,299,5,0.16213897027100216,-0.11357832160834962
187,1548907200,7,21,14,28,5,0.3421179635611117,-0.7290108687921354
187,1548921600,173,238,65,411,5,0.9540465407474841,0.14077018497683122
187,1548936000,598,626,28,1224,5,0.5100983572985472,1.9870678265281885
187,1548950400,465,407,-58,872,5,-0.5217812042314139,1.1876868058319057
187,1548950875,22,5,-17,27,5,-0.02983862257178131,-0.7312818376009317
187,1548959177,509,331,-178,840,5,-1.9616131505522898,1.1150158039504257
187,1548959385,14,4,-10,18,5,0.05415157429693646,-0.751720556880098
187,1548964800,475,169,-306,644,5,-3.497433893294558,0.6699059174263592
187,1548965697,23,17,-6,40,5,0.10214597250763233,-0.7017592430865803
187,1548965761,1,0,-1,1,5,0.16213897027100216,-0.7903270266296344
