remote_unit_id,time_stamp,entries,exits,num_people_exited,sum_exit_entry,week_num,z_score_num_people_exited,z_score_sum_exit_entry
300,1546311600,471,290,-181,761,1,-0.377496465590896,-0.24468938268156526
300,1546326000,128,62,-66,190,1,0.23931947784754368,-1.035757160447715
300,1546340400,154,168,14,322,1,0.668408829804719,-0.8528833484247171
300,1546354800,478,417,-61,895,1,0.26613756234486713,-0.05904475532488563
300,1546369200,583,584,1,1167,1,0.5986818101116781,0.31778613005583717
300,1546383600,370,372,2,742,1,0.6040454270111428,-0.2710121283515422
300,1546398000,102,80,-22,182,1,0.4753186214239902,-1.046840421782442
300,1546412400,114,128,14,242,1,0.668408829804719,-0.9637159617719886
300,1546426800,1188,733,-455,1921,1,-1.8471274960442219,1.3623835108538702
300,1546441200,609,597,-12,1206,1,0.5289547904186371,0.371817029062632
300,1546455600,1077,1122,45,2199,1,0.8346809536881246,1.7475268422356383
300,1546470000,674,615,-59,1289,1,0.2768647961437965,0.4868058654104261
300,1546484400,140,46,-94,186,1,0.08913820466253228,-1.0412987911150786
300,1546498800,110,115,5,225,1,0.6201362777095368,-0.9872678921082837
300,1546513200,1381,738,-643,2119,1,-2.855487473143584,1.6366942288883668
300,1546527600,613,572,-41,1185,1,0.373409900334161,0.34272346805897325
300,1546542000,1100,1163,63,2263,1,0.931226057878489,1.8361929329134554
300,1546556400,724,842,118,1566,1,1.2262249873490472,0.8705637891253534
300,1546570800,174,45,-129,219,1,-0.09858838681873196,-0.9955803381093291
300,1546585200,121,118,-3,239,1,0.5772273425138194,-0.9678721847725112
300,1546599600,1305,782,-523,2087,1,-2.211853445207821,1.5923611835494582
300,1546614000,660,556,-104,1216,1,0.03550203566788535,0.3856711057310409
300,1546628400,1163,1413,250,2576,1,1.9342224180783865,2.269825532634655
300,1546642800,799,849,50,1648,1,0.861499038185448,0.9841672178063066
300,1546657200,322,58,-264,380,1,-0.8226766682464655,-0.7725297037479454
300,1546671600,81,41,-40,122,1,0.3787735172336257,-1.1299648817928958
300,1546686000,245,150,-95,395,1,0.08377458776306759,-0.751748588745332
300,1546700400,495,350,-145,845,1,-0.18440625721016704,-0.12831513866693026
300,1546714800,622,311,-311,933,1,-1.074766662521306,-0.006399263984931705
300,1546729200,408,285,-123,693,1,-0.0664066854219438,-0.33889710402674594
300,1546743600,297,73,-224,370,1,-0.6081319922678777,-0.7863837804163543
300,1546758000,73,44,-29,117,1,0.4377733031277373,-1.1368919201271002
300,1546772400,169,156,-13,325,1,0.5235911735191724,-0.8487271254241945
300,1546786800,425,311,-114,736,1,-0.018134133326761573,-0.27932457435258756
300,1546801200,504,228,-276,732,1,-0.8870400710400418,-0.28486620501995114
300,1546815600,327,143,-184,470,1,-0.39358731628929006,-0.647843013732265
300,1546830000,110,32,-78,142,1,0.17495607505396737,-1.1022567284560778
300,1546844400,110,98,-12,208,1,0.5289547904186371,-1.010819822444579
300,1546858800,1404,694,-710,2098,1,-3.2148498054077184,1.6076006678847081
300,1546873200,535,448,-87,983,1,0.12668352295878513,0.06287111935711293
300,1546887600,1040,974,-66,2014,1,0.23931947784754368,1.4912264238700732
300,1546902000,608,564,-44,1172,1,0.35731904963576694,0.32471316839004166
300,1546916400,165,72,-93,237,2,0.06463391324325161,-1.1952040588599688
300,1546930800,121,101,-20,222,2,0.38271991324936644,-1.2140073690630349
