remote_unit_id,time_stamp,entries,exits,num_people_exited,sum_exit_entry,week_num,z_score_num_people_exited,z_score_sum_exit_entry
227,1546311600,34,30,-4,64,1,0.7958696456773132,-0.8489980878355563
227,1546326000,17,14,-3,31,1,0.8030473405706882,-0.9668696043877031
227,1546340400,76,41,-35,117,1,0.5733611039826897,-0.6596892885245328
227,1546354800,198,45,-153,243,1,-0.2736068934355548,-0.20963440714360881
227,1546369200,225,64,-161,289,1,-0.33102845258255437,-0.045328656798192125
227,1546383600,77,31,-46,108,1,0.49440646015556516,-0.6918360657660273
227,1546398000,12,9,-3,21,1,0.8030473405706882,-1.0025882457671416
227,1546412400,50,78,28,128,1,1.0255558822653117,-0.6203987830071505
227,1546426800,491,431,-60,922,1,0.39391873164831587,2.215661342520259
227,1546441200,330,139,-191,469,1,-0.5463592993838029,0.5976068880316993
227,1546455600,605,125,-480,730,1,-2.620713123569164,1.5298634280350416
227,1546470000,152,39,-113,191,1,0.013500902299443354,-0.3953713423166885
227,1546484400,39,11,-28,50,1,0.6236049682363143,-0.8990041857667701
227,1546498800,43,65,22,108,1,0.9824897129050619,-0.6918360657660273
227,1546513200,469,392,-77,861,1,0.27189791846094163,1.997777630105685
227,1546527600,326,125,-201,451,1,-0.6181362483175524,0.5333133335487101
227,1546542000,635,125,-510,760,1,-2.8360439703704126,1.637019352173357
227,1546556400,160,33,-127,193,1,-0.08698682620780598,-0.38822761404080086
227,1546570800,50,9,-41,59,1,0.5302949346224399,-0.8668574085252755
227,1546585200,43,67,24,110,1,0.9968451026918118,-0.6846923374901397
227,1546599600,481,405,-76,886,1,0.2790756133543166,2.087074233554281
227,1546614000,344,135,-209,479,1,-0.6755578074645521,0.6333255294111376
227,1546628400,569,129,-440,698,1,-2.333605327834166,1.4155637756208388
227,1546642800,134,31,-103,165,1,0.08527785123319288,-0.4882398099032284
227,1546657200,32,9,-23,41,1,0.6594934427031891,-0.9311509630082646
227,1546671600,11,21,10,32,1,0.8963573741845625,-0.9632977402497592
227,1546686000,128,82,-46,210,1,0.49440646015556516,-0.32750592369575554
227,1546700400,287,83,-204,370,1,-0.6396693329976774,0.243992338375259
227,1546714800,260,91,-169,351,1,-0.388450011729554,0.176126919754326
227,1546729200,102,34,-68,136,1,0.3364971725013162,-0.5918238699035998
227,1546743600,33,9,-24,42,1,0.6523157478098142,-0.9275790988703209
227,1546758000,9,19,10,28,1,0.8963573741845625,-0.9775851968015346
227,1546772400,118,60,-58,178,1,0.40827412143506575,-0.44180557610995846
227,1546786800,244,93,-151,337,1,-0.25925150364880484,0.12612082182311224
227,1546801200,215,62,-153,277,1,-0.2736068934355548,-0.08819102645351821
227,1546815600,60,41,-19,101,1,0.6882042222766889,-0.7168391147316342
227,1546830000,16,14,-2,30,1,0.8102250354640631,-0.9704414685256469
227,1546844400,42,73,31,115,1,1.0470889669454366,-0.6668330168004204
227,1546858800,514,382,-132,896,1,-0.12287530067468075,2.1227928749337193
227,1546873200,303,130,-173,433,1,-0.4171607913030538,0.46901977906572095
227,1546887600,622,124,-498,746,1,-2.7499116316499133,1.5870132542421431
227,1546902000,192,23,-169,215,1,-0.388450011729554,-0.30964660300603636
227,1546916400,37,8,-29,45,2,0.6607827868170719,-1.0008445042523992
227,1546930800,50,77,27,127,2,1.0340203263448704,-0.7304563278603955
227,1546945200,544,378,-166,922,2,-0.2523161938134353,1.8909900164279327
227,1546959600,321,123,-198,444,2,-0.4655947878293201,0.3148247930696675
227,1546974000,622,157,-465,779,2,-2.2451380566493597,1.4194594161345606
227,1546988400,174,25,-149,199,2,-0.13901194074249643,-0.4930423193210752
227,1547002800,36,4,-32,40,2,0.6407879186280827,-1.0173315881787408
227,1547017200,58,83,25,141,2,1.0206904142188775,-0.6842924928666387
227,1547031600,599,416,-183,1015,2,-0.3656204468843741,2.197649777457888
227,1547046000,358,128,-230,486,2,-0.6788733818452051,0.45331629805093765
227,1547060400,612,134,-478,746,2,-2.331782485468313,1.3106446622207053
227,1547074800,183,48,-135,231,2,-0.045702555860546785,-0.3875249821924884
227,1547089200,32,4,-28,36,2,0.6674477428800683,-1.0305212553198142
227,1547103600,41,81,40,122,2,1.1206647551638236,-0.7469434117867372
227,1547118000,519,409,-110,928,2,0.12092134571436328,1.9107745171395427
227,1547132400,359,124,-235,483,2,-0.712198162160187,0.44342404769513266
227,1547146800,611,130,-481,741,2,-2.3517773536573023,1.2941575782943637
227,1547161200,229,27,-202,256,2,-0.4922546120813058,-0.30508956256077996
227,1547175600,50,2,-48,52,2,0.5341486216201402,-0.9777625867555209
227,1547190000,37,60,23,97,2,1.0073605020928849,-0.8293788314184456
227,1547204400,469,404,-65,873,2,0.4208443685492014,1.7294165939497843
227,1547218800,320,144,-176,464,2,-0.3189657544433993,0.3807731287750342
227,1547233200,538,113,-425,651,2,-1.9785398141295036,0.9973900676202133
227,1547247600,154,41,-113,195,2,0.10092647752537406,-0.5062319864621485
227,1547262000,40,10,-30,50,2,0.6541178307540755,-0.9843574203260574
227,1547276400,18,21,3,39,2,0.8740613808329567,-1.0206290049640092
227,1547290800,152,104,-48,256,2,0.5341486216201402,-0.30508956256077996
227,1547305200,326,117,-209,443,2,-0.5389093045222806,0.31152737628439914
227,1547319600,260,102,-158,362,2,-0.19899654530946403,0.044436616677663805
227,1547334000,106,55,-51,161,2,0.514153753431151,-0.618344157161272
227,1547348400,29,13,-16,42,2,0.7474272156360251,-1.0107367546082042
227,1547362800,8,17,9,25,2,0.9140511172109351,-1.066792839957766
227,1547377200,81,95,14,176,2,0.9473758975259172,-0.568882905382247
227,1547391600,200,89,-111,289,2,0.11425638965136688,-0.19627480864692484
227,1547406000,168,68,-100,236,2,0.1875709063443273,-0.3710378982661467
227,1547420400,58,36,-22,94,2,0.7074374792580467,-0.8392710817742506
227,1547434800,16,11,-5,27,2,0.8207417323289855,-1.0601980063872292
227,1547449200,47,82,35,129,2,1.0873399748488417,-0.7238614942898588
227,1547463600,480,420,-60,900,2,0.4541691488641834,1.8184468471520294
227,1547478000,227,122,-105,349,2,0.1542461260293453,0.0015701984691754167
227,1547492400,642,114,-528,756,2,-2.665030288618133,1.3436188300733887
227,1547506800,199,32,-167,231,2,-0.25898114987643167,-0.3875249821924884
227,1547521200,31,7,-24,38,3,0.6745967987432259,-0.9859134131485291
227,1547535600,45,71,26,116,3,1.0201219883434147,-0.7185415305761299
227,1547550000,562,407,-155,969,3,-0.23067919800926895,2.2054099544784402
227,1547564400,329,129,-200,458,3,-0.5416518686494389,0.45378133916438934
227,1547578800,621,142,-479,763,3,-2.469682426618493,1.4992739569154372
227,1547593200,195,37,-158,232,3,-0.25141070938528026,-0.32091155136589533
227,1547607600,40,9,-31,49,3,0.6262232721991995,-0.948207122016524
227,1547622000,60,78,18,138,3,0.9648379580073846,-0.6431289483121199
227,1547636400,548,464,-84,1012,3,0.25996657122299927,2.352807274358096
227,1547650800,379,105,-274,484,3,-1.0530291492577184,0.5429053000218557
227,1547665200,682,161,-521,843,3,-2.759923585882652,1.7735015287845646
227,1547679600,202,32,-170,234,3,-0.3343367548893256,-0.31405586206916714
227,1547694000,41,15,-26,56,3,0.6607757911592184,-0.9242122094779754
227,1547708400,45,94,49,139,3,1.1790635755595016,-0.6397011036637559
227,1547722800,537,410,-127,947,3,-0.037185091833163174,2.12999737221443
227,1547737200,355,128,-227,483,3,-0.7282354710335409,0.5394774553734916
227,1547751600,623,136,-487,759,3,-2.524966456954523,1.4855625783219808
227,1547766000,219,31,-188,250,3,-0.4587258231453936,-0.2592103476953417
227,1547780400,50,11,-39,61,3,0.5709392418631692,-0.907072986236155
227,1547794800,40,76,36,116,3,1.0892270262634525,-0.7185415305761299
227,1547809200,476,388,-88,864,3,0.23232455605498414,1.8454862664002105
227,1547823600,295,130,-165,425,3,-0.2997842359293067,0.34066246576837433
227,1547838000,587,109,-478,696,3,-2.4627719228264895,1.2696083654750432
227,1547852400,142,39,-103,181,3,0.1286669991749275,-0.495731628432464
227,1547866800,35,14,-21,49,3,0.6953283101192372,-0.948207122016524
227,1547881200,10,27,17,37,3,0.9579274542153808,-0.9893412577968932
227,1547895600,147,115,-32,262,3,0.6193127684071957,-0.2180762119149726
227,1547910000,308,102,-206,410,3,-0.5831148914014616,0.2892447960429129
227,1547924400,263,89,-174,352,3,-0.36197877005734075,0.09042980643779565
227,1547938800,124,51,-73,175,3,0.3359821129350408,-0.5162986963226486
227,1547953200,26,30,4,56,3,0.8680909049193317,-0.9242122094779754
227,1547967600,9,20,11,29,3,0.9164644314633581,-1.016764014983806
227,1547982000,86,76,-10,162,3,0.7713438518312788,-0.5608606767513817
227,1547996400,243,68,-175,311,3,-0.3688892738493445,-0.0501118241451321
227,1548010800,222,78,-144,300,3,-0.1546636562972274,-0.08781811527713711
227,1548025200,69,33,-36,102,3,0.5916707532391806,-0.7665313556532272
227,1548039600,14,10,-4,24,3,0.8128068745833015,-1.0339032382256264
227,1548054000,33,39,6,72,3,0.8819119125033392,-0.86936669510415
227,1548068400,211,159,-52,370,3,0.4811026925671201,0.15213101010834928
227,1548082800,195,75,-120,270,3,0.011188434710863268,-0.19065345472805983
227,1548097200,224,65,-159,289,3,-0.25832121317728407,-0.12552440640914211
227,1548111600,69,24,-45,93,3,0.5294762191111466,-0.797381957488504
227,1548126000,15,3,-12,18,4,0.8040550385209164,-1.0578878230658555
227,1548140400,41,71,30,112,4,1.0908807388143231,-0.7524734811672086
227,1548154800,522,394,-128,916,4,0.011869771043888167,1.8597938686893043
227,1548169200,300,122,-178,422,4,-0.32958939597207226,0.2547440293496061
227,1548183600,596,139,-457,735,4,-2.2349315479211316,1.2717088060972286
227,1548198000,165,32,-133,197,4,-0.02227614565770788,-0.47630093796098516
227,1548212400,27,4,-23,31,4,0.7289340217774051,-1.0156496693990213
227,1548226800,60,82,22,142,4,1.0362472720917695,-0.6550008188591298
227,1548241200,551,365,-186,916,4,-0.38422286269462597,1.8597938686893043
227,1548255600,306,118,-188,424,4,-0.3978812293752644,0.2612422068368114
227,1548270000,592,107,-485,699,4,-2.4261486814500692,1.1547416113275342
227,1548284400,185,35,-150,220,4,-0.13837226244313441,-0.4015718968581247
227,1548298800,31,6,-25,37,4,0.7152756550967667,-0.9961551369374056
227,1548313200,37,80,43,117,4,1.1796601222384728,-0.7362280374491954
227,1548327600,534,382,-152,916,4,-0.15203062912377285,1.8597938686893043
227,1548342000,283,129,-154,412,4,-0.16568899580441127,0.22225314191357984
