remote_unit_id,time_stamp,entries,exits,num_people_exited,sum_exit_entry,week_num,z_score_num_people_exited,z_score_sum_exit_entry
R164,1546300800,0,0,0,0,1,0.21588021502084942,-1.3003771655152034
R164,1546315200,150,110,-40,260,1,-0.014831465154104145,-0.8091595562919427
R164,1546329600,23,52,29,75,1,0.3831461831476907,-1.1586797782392628
R164,1546344000,112,182,70,294,1,0.6196256553270182,-0.7449234073935164
R164,1546358400,288,393,105,681,1,0.8214983754801026,-0.013764889049662892
R164,1546372800,582,252,-330,834,1,-1.6874911464225173,0.2752977809932559
R164,1546387200,166,99,-67,265,1,-0.1705618492721978,-0.79971306380688
R164,1546401600,20,18,-2,38,1,0.20434463101210174,-1.228583822628727
R164,1546416000,129,282,153,411,1,1.0983523916900468,-0.523875483243049
R164,1546430400,527,676,149,1203,1,1.0752812236725515,0.9724489263908835
R164,1546444800,592,414,-178,1006,1,-0.8107867617576938,0.600257122479413
R164,1546459200,882,721,-161,1603,1,-0.7127342976833386,1.7281683251959001
R164,1546473600,457,165,-292,622,1,-1.4683150502563114,-0.1252335003734028
R164,1546488000,20,23,3,43,1,0.23318359103397093,-1.219137330143664
R164,1546502400,134,296,162,430,1,1.1502625197294114,-0.48797881179981073
R164,1546516800,591,757,166,1348,1,1.1733336877469067,1.246397208457702
R164,1546531200,664,430,-234,1094,1,-1.1337831140026289,0.7665153902165166
R164,1546545600,956,898,-58,1854,1,-0.11865172123283324,2.202382247946048
R164,1546560000,652,191,-461,843,1,-2.4430718989954903,0.29230146746636876
R164,1546574400,20,23,3,43,1,0.23318359103397093,-1.219137330143664
R164,1546588800,129,329,200,458,1,1.3694386158956173,-0.43507845388345956
R164,1546603200,563,760,197,1323,1,1.3521352398824957,1.1991647460323884
R164,1546617600,683,406,-277,1089,1,-1.3817981701907038,0.7570688977314539
R164,1546632000,947,808,-139,1755,1,-0.5858428735871142,2.0153416967418067
R164,1546646400,442,191,-251,633,1,-1.231835578076984,-0.10445121690626487
R164,1546660800,50,31,-19,81,1,0.10629216693774647,-1.1473439872571876
R164,1546675200,33,83,50,116,1,0.5042698152395414,-1.0812185398617487
R164,1546689600,213,331,118,544,1,0.8964796715369625,-0.27259878314038105
R164,1546704000,424,491,67,915,1,0.6023222793138966,0.42833095925127174
R164,1546718400,606,494,-112,1100,1,-0.43011248946902053,0.7778511811985919
R164,1546732800,639,169,-470,808,1,-2.4949820270348546,0.22617602007092982
R164,1546747200,30,31,1,61,1,0.22164800702522325,-1.1851299571974383
R164,1546761600,27,55,28,82,1,0.3773783911433169,-1.145454688760175
R164,1546776000,172,275,103,447,1,0.8099627914713549,-0.4558607373505975
R164,1546790400,395,418,23,813,1,0.3485394311214477,0.23562251255599254
R164,1546804800,418,315,-103,733,1,-0.378202361429656,0.08447863279498925
R164,1546819200,165,135,-30,300,1,0.04284645488963424,-0.7335876164114411
R164,1546833600,15,23,8,38,1,0.2620225510558401,-1.228583822628727
R164,1546848000,143,366,223,509,1,1.5020978319962155,-0.33872423053581996
R164,1546862400,599,763,164,1362,1,1.161798103738159,1.2728473874158777
R164,1546876800,686,413,-273,1099,1,-1.3587270021732085,0.7759618827015793
R164,1546891200,896,799,-97,1695,1,-0.34359560940341294,1.9019837869210539
R164,1546905600,494,186,-308,680,2,-1.326702670491025,-0.2631911020423803
R164,1546920000,20,19,-1,39,2,0.22561168824865524,-1.365841405370261
R164,1546934400,146,361,215,507,2,1.317793777785368,-0.5607862697112155
R164,1546948800,622,773,151,1395,2,0.9941842697744904,0.9667542441033838
R164,1546963200,622,447,-175,1069,2,-0.6542016616559192,0.4059679743921683
R164,1546977600,1041,840,-201,1881,2,-0.7856680242853383,1.8027730388262388
R164,1546992000,459,205,-254,664,2,-1.0536571481068466,-0.2907143545435442
R164,1547006400,32,23,-9,55,2,0.18516049974729548,-1.338318152869097
R164,1547020800,141,391,250,532,2,1.494767727478817,-0.5177811876781468
R164,1547035200,621,760,139,1381,2,0.9335074870224508,0.9426713981648653
R164,1547049600,646,473,-173,1119,2,-0.6440888645305792,0.4919781384583056
R164,1547064000,1074,797,-277,1871,2,-1.1699543150482559,1.7855710060130114
