remote_unit_id,time_stamp,entries,exits,num_people_exited,sum_exit_entry,week_num,z_score_num_people_exited,z_score_sum_exit_entry
10,1546304400,486,1067,581,1553,1,2.2707614432856977,0.8570438660130583
10,1546318800,603,220,-383,823,1,-1.1214687479741676,-0.5455946613148823
10,1546333200,146,160,14,306,1,0.2755389137791172,-1.5389701662854922
10,1546347600,418,339,-79,757,1,-0.0517198079918034,-0.6724085555664495
10,1546362000,751,611,-140,1362,1,-0.26637337818563306,0.4900521417395834
10,1546376400,990,648,-342,1638,1,-0.9771933975160199,1.0203647904279554
10,1546390800,771,177,-594,948,1,-1.8639589661856109,-0.30541683129297464
10,1546405200,210,68,-142,278,1,-0.27341120015920123,-1.5927700002103995
10,1546419600,354,663,309,1017,1,1.3136176548804246,-0.17283866912088164
10,1546434000,575,919,344,1494,1,1.4367795394178677,0.7436799302427178
10,1546448400,802,869,67,1671,1,0.46204119607867405,1.083771737553739
10,1546462800,1132,928,-204,2060,1,-0.491583681339815,1.8312051445819155
10,1546477200,743,197,-546,940,1,-1.6950512388199748,-0.3207882124143767
10,1546491600,187,85,-102,272,1,-0.13265476068783752,-1.604298536051451
10,1546506000,409,617,208,1026,1,0.9582076452152312,-0.1555458653593043
10,1546520400,563,872,309,1435,1,1.3136176548804246,0.6303159944723775
10,1546534800,794,770,-24,1564,1,0.1418202962813217,0.8781795150549861
10,1546549200,1011,1082,71,2093,1,0.47611684002581045,1.8946120917076992
10,1546563600,733,256,-477,989,1,-1.4522463807318724,-0.22663850304578895
10,1546578000,181,140,-41,321,1,0.08199880950599212,-1.5101488266828633
10,1546592400,377,616,239,993,1,1.067293885805538,-0.2189528124850879
10,1546601602,412,342,-70,754,1,-0.020049609110746568,-0.6781728234869753
10,1546606800,432,850,418,1282,1,1.6971789524398906,0.3363383305255625
10,1546621200,797,819,22,1616,1,0.30369020167338995,0.9780934923440997
10,1546635600,1071,1066,-5,2137,1,0.20867960503021946,1.9791546878754107
10,1546650000,929,290,-639,1219,1,-2.022309960590895,0.2152887041945211
10,1546664400,302,114,-188,416,1,-0.4352811055512695,-1.3276136758662136
10,1546678800,145,266,121,411,1,0.652062389365015,-1.3372207890670897
10,1546693200,546,603,57,1149,1,0.4268520862108332,0.08078911938225282
10,1546707600,734,799,65,1533,1,0.4550033741051059,0.818615413209553
10,1546722000,864,701,-163,1565,1,-0.3473083308816672,0.8801009376951614
10,1546736400,932,234,-698,1166,1,-2.2299257088111566,0.11345330426523226
10,1546750800,268,88,-180,356,1,-0.40712981765699674,-1.4428990342767292
10,1546765200,129,182,53,311,1,0.4127764422636968,-1.5293630530846158
10,1546779600,511,468,-43,979,1,0.07496098753242393,-0.24585272944754155
10,1546794000,612,711,99,1323,1,0.574646347655765,0.4151166587727482
10,1546808400,803,484,-319,1287,1,-0.8962584448199856,0.3459454437264388
10,1546822800,614,200,-414,814,1,-1.2305549885644744,-0.5628874650764596
10,1546837200,164,73,-91,237,1,-0.09394673983321251,-1.6715483284575852
10,1546851600,424,622,198,1046,1,0.9230185353473902,-0.11711741255579906
10,1546866000,551,809,258,1360,1,1.1341531945544359,0.4862092964592329
10,1546880400,739,645,-94,1384,1,-0.10450347279356478,0.5323234398234391
10,1546894800,967,747,-220,1714,1,-0.5478862571283605,1.1663929110812752
10,1546909200,518,201,-317,719,2,-1.0733269000702466,-0.7311655851707853
10,1546923600,145,81,-64,226,2,-0.08286475155557525,-1.6855572265088856
10,1546938000,447,628,181,1075,2,0.8762784357412408,-0.04199028229783674
10,1546952400,516,822,306,1338,2,1.3656372047702283,0.4671476521279652
10,1546966800,751,653,-98,1404,2,-0.2159703367314599,0.5949161071549726
10,1546981200,1029,916,-113,1945,2,-0.2746933890149384,1.6422302612399873
10,1546995600,794,239,-555,1033,2,-2.005065996301439,-0.12329748095138686
