remote_unit_id,time_stamp,entries,exits,num_people_exited,sum_exit_entry,week_num,z_score_num_people_exited,z_score_sum_exit_entry
R050,1546311600,141,69,-72,210,1,-0.3301691109479418,-0.8358538326249823
R050,1546326000,28,57,29,85,1,-0.15680887222518292,-0.9766060737412269
R050,1546340400,93,298,205,391,1,0.14528421703427813,-0.6320445874886601
R050,1546354800,192,383,191,575,1,0.12125408493409373,-0.42485728856554816
R050,1546369200,323,346,23,669,1,-0.16710750026811907,-0.31901160324613226
R050,1546383600,165,114,-51,279,1,-0.2941239127976652,-0.7581585955288153
R050,1546398000,44,26,-18,70,1,-0.23748145856151626,-0.9934963426751762
R050,1546412400,54,410,356,464,1,0.40446635611483844,-0.5498452786767734
R050,1546426800,584,2048,1464,2632,1,2.306279668043718,1.8913615912433723
R050,1546441200,537,712,175,1249,1,0.09379107681959728,0.3340787955332425
R050,1546455600,1652,664,-988,2316,1,-1.9024263255028642,1.535539925701506
R050,1546470000,515,166,-349,681,1,-0.8056224389301618,-0.30549938809897276
R050,1546484400,70,32,-38,102,1,-0.27181021870463684,-0.9574637689494175
R050,1546498800,55,446,391,501,1,0.4645416863652994,-0.5081826153063649
R050,1546513200,720,2262,1542,2982,1,2.4401618326018886,2.2854678663688572
R050,1546527600,611,915,304,1526,1,0.31521157974272496,0.6459857618468404
R050,1546542000,1609,760,-849,2369,1,-1.6638414425081762,1.5952188759347938
R050,1546556400,591,171,-420,762,1,-0.9274895374382398,-0.2142919358556463
R050,1546570800,94,38,-56,132,1,-0.30270610283344535,-0.9236832310815188
R050,1546585200,48,375,327,423,1,0.35468965390731366,-0.5960120137629016
R050,1546599600,600,2183,1583,2783,1,2.5105357908952857,2.0613902985117956
R050,1546614000,706,812,106,1518,1,-0.024643145674168705,0.6369776184154008
R050,1546628400,1598,732,-866,2330,1,-1.6930208886298286,1.5513041767065254
R050,1546642800,424,207,-217,631,1,-0.5790526219855661,-0.3618002845454706
R050,1546657200,118,53,-65,171,1,-0.3181540448978496,-0.8797685318532505
R050,1546671600,18,147,129,165,1,0.014834928490419955,-0.8865246394268304
R050,1546686000,133,661,528,794,1,0.6996936933456753,-0.1782593621298877
R050,1546700400,287,633,346,920,1,0.3873019760432782,-0.036381103084713165
R050,1546714800,431,485,54,916,1,-0.1138979220462822,-0.040885174800432994
R050,1546729200,244,167,-77,411,1,-0.33875130098372197,-0.609524228910061
R050,1546743600,101,36,-65,137,1,-0.3181540448978496,-0.9180531414368691
R050,1546758000,15,104,89,119,1,-0.05382259179582119,-0.9383214641576083
R050,1546772400,96,427,331,523,1,0.36155540593593777,-0.48341022086990587
R050,1546786800,286,556,270,842,1,0.25685268749942003,-0.12421050154124977
R050,1546801200,382,432,50,814,1,-0.12076367407490632,-0.15573900355128856
R050,1546815600,231,145,-86,376,1,-0.3541992430481262,-0.6489348564226095
R050,1546830000,58,34,-24,92,1,-0.24778008660445244,-0.9687239482387171
R050,1546844400,48,454,406,502,1,0.49028825647263985,-0.507056597377435
R050,1546858800,674,2275,1601,2949,1,2.541431675024094,2.2483092747141686
R050,1546873200,628,757,129,1385,1,0.014834928490419955,0.4872172338677166
R050,1546887600,1712,758,-954,2470,1,-1.8440674332595592,1.7089466867567193
R050,1546902000,555,176,-379,731,1,-0.8571155791448427,-0.24919849165247493
R050,1546916400,76,39,-37,115,2,-0.23234406104365424,-0.9963050111884728
R050,1546930800,50,459,409,509,2,0.3975067278810536,-0.613495144810957
R050,1546945200,689,2428,1739,3117,2,2.2757613226565274,1.9204341229874216
R050,1546959600,634,821,187,1455,2,0.08399355491853087,0.3056371739533321
R050,1546974000,1797,806,-991,2603,2,-1.5796033718826035,1.4210324191345203
