remote_unit_id,time_stamp,entries,exits,num_people_exited,sum_exit_entry,week_num,z_score_num_people_exited,z_score_sum_exit_entry
R281,1546311600,363,268,-95,631,1,-0.6584758580183656,0.5116805515448655
R281,1546326000,15,22,7,37,1,0.45255627106815605,-1.1234425943423256
R281,1546340400,76,92,16,168,1,0.5505885177522609,-0.7628346278251169
R281,1546354800,383,341,-42,724,1,-0.08117484976752594,0.7676846804463954
R281,1546369200,651,310,-341,961,1,-3.338023934050565,1.4200822992599718
R281,1546383600,102,58,-44,160,1,-0.1029597934751048,-0.7848564883757861
R281,1546398000,20,16,-4,36,1,0.33273908067647234,-1.1261953269111593
R281,1546412400,27,23,-4,50,1,0.33273908067647234,-1.0876570709474882
R281,1546426800,418,396,-22,814,1,0.13667458730826262,1.0154306116414245
R281,1546441200,411,363,-48,774,1,-0.14652968089026253,0.9053213088880782
R281,1546455600,719,381,-338,1100,1,-3.305346518489197,1.8027121263278498
R281,1546470000,167,169,2,336,1,0.3980939117992089,-0.3003755562610628
R281,1546484400,17,31,14,48,1,0.528803574044682,-1.0931625360851556
R281,1546498800,22,40,18,62,1,0.5723734614598398,-1.0546242801214842
R281,1546513200,379,467,88,846,1,1.3348464912250997,1.1035180538441014
R281,1546527600,412,385,-27,797,1,0.08221222803931548,0.9686341579712522
R281,1546542000,626,391,-235,1017,1,-2.183421917548886,1.5742353231146564
R281,1546556400,171,187,16,358,1,0.5505885177522609,-0.2398154397467224
R281,1546570800,28,27,-1,55,1,0.3654164962378406,-1.07389340810332
R281,1546585200,21,37,16,58,1,0.5505885177522609,-1.065635210396819
R281,1546599600,431,434,3,865,1,0.40898638365299833,1.1558199726519407
R281,1546614000,441,385,-56,826,1,-0.23366945572057793,1.0484634024674282
R281,1546628400,614,488,-126,1102,1,-0.996142485485838,1.808217591465517
R281,1546642800,270,183,-87,453,1,-0.5713360831880502,0.021694154292474833
R281,1546657200,48,34,-14,82,1,0.22381436213857805,-0.9995696287448113
R281,1546671600,5,20,15,25,1,0.5396960458984715,-1.1564753851683296
R281,1546686000,64,171,107,235,1,1.5418034564470988,-0.578401545713262
R281,1546700400,227,259,32,486,1,0.7248680674128918,0.11253432906398546
R281,1546714800,345,240,-105,585,1,-0.7674005765562599,0.3850548533785173
R281,1546729200,152,109,-43,261,1,-0.09206732162131537,-0.506830498923587
R281,1546743600,30,45,15,75,1,0.5396960458984715,-1.0188387567266468
R281,1546758000,7,14,7,21,1,0.45255627106815605,-1.167486315443664
R281,1546772400,47,146,99,193,1,1.4546636816167833,-0.6940163136042755
R281,1546786800,222,299,77,521,1,1.215029300833416,0.20887996897316338
R281,1546801200,308,268,-40,576,1,-0.05938990605994709,0.36028026025901444
R281,1546815600,141,69,-72,210,1,-0.4079490053812088,-0.6472198599341034
R281,1546830000,25,20,-5,45,1,0.3218466088226829,-1.1014207337916564
R281,1546844400,27,45,18,72,1,0.5723734614598398,-1.0270969544331479
R281,1546858800,521,442,-79,963,1,-0.4841963083577348,1.425587764397639
R281,1546873200,319,261,-58,580,1,-0.2554543994281568,0.37129119053434906
R281,1546887600,580,497,-83,1077,1,-0.5277661957728925,1.7393992772446756
R281,1546902000,221,189,-32,410,1,0.027749868770368342,-0.09667334616737235
R281,1546916400,23,17,-6,40,2,0.42688910161866045,-1.090791882626766
R281,1546930800,27,49,22,76,2,0.8224931863338256,-0.9987819899332279
R281,1546945200,535,479,-56,1014,2,-0.2795467639441346,1.398586880803959
R281,1546959600,342,267,-75,609,2,-0.5479923928579967,0.3634755880016554
R281,1546974000,616,508,-108,1124,2,-1.0142400641294413,1.6797282195897698
R281,1546988400,226,184,-42,410,2,-0.08174472158655198,-0.1451346521654023
R281,1547002800,17,20,3,37,2,0.5540475574199636,-1.0984593736845607
R281,1547017200,28,43,15,71,2,0.7235921651550343,-1.0115611416962191
R281,1547031600,520,505,-15,1025,2,0.29973064581735737,1.42670101468254
R281,1547046000,355,285,-70,640,2,-0.4773488063017172,0.4427063289322021
R281,1547060400,656,422,-234,1078,2,-2.794458445347685,1.5621600233702488
R281,1547074800,185,220,35,405,2,1.0061665113801526,-0.15791380392839371
R281,1547089200,20,22,2,42,2,0.5399188401087076,-1.0856802219215693
R281,1547103600,22,41,19,63,2,0.780107034400058,-1.0320077845170055
R281,1547118000,606,511,-95,1117,2,-0.8305667390831147,1.6618374071215818
R281,1547132400,415,293,-122,708,2,-1.212042106487024,0.6165027929088851
R281,1547146800,659,443,-216,1102,2,-2.5401415337450786,1.6234999518326076
R281,1547161200,319,205,-114,524,2,-1.0990123679969768,0.1462300080308016
R281,1547175600,32,32,0,64,2,0.5116614054861959,-1.0294519541644072
R281,1547190000,27,39,12,66,2,0.6812060132212666,-1.0243402934592105
R281,1547204400,511,448,-63,959,2,-0.37844778512292593,1.2580162114110534
R281,1547218800,393,324,-69,717,2,-0.4632200889904613,0.6395052660822697
R281,1547233200,621,486,-135,1107,2,-1.3957154315333506,1.636279103595599
R281,1547247600,205,187,-18,392,2,0.25734449388358965,-0.19113959851217135
R281,1547262000,33,37,4,70,2,0.5681762747312195,-1.0141169720488175
R281,1547276400,7,14,7,21,2,0.6105624266649872,-1.1393526593261332
R281,1547290800,76,130,54,206,2,1.2746121402940147,-0.6665240440954514
R281,1547305200,250,287,37,537,2,1.0344239460026643,0.17945580261457925
R281,1547319600,451,242,-209,693,2,-2.4412405125662873,0.578165337619911
R281,1547334000,115,123,8,238,2,0.624691143976243,-0.5847374728123065
R281,1547348400,34,48,14,82,2,0.7094634478437785,-0.9834470078176382
R281,1547362800,7,12,5,19,2,0.5823049920424753,-1.1444643200313298
R281,1547377200,56,145,89,201,2,1.7691172461879712,-0.6793031958584428
R281,1547391600,242,220,-22,462,2,0.20082962463856605,-0.012231473830291748
R281,1547406000,298,222,-76,520,2,-0.5621211101692526,0.1360066866204085
R281,1547420400,78,85,7,163,2,0.6105624266649872,-0.7764247492571774
R281,1547434800,13,14,1,27,2,0.5257901227974517,-1.1240176772105435
R281,1547449200,21,43,22,64,2,0.8224931863338256,-1.0294519541644072
R281,1547463600,528,453,-75,981,2,-0.5479923928579967,1.3142444791682157
R281,1547478000,271,254,-17,525,2,0.2714732111948455,0.1487858383833999
R281,1547492400,535,502,-33,1037,2,0.045413734214751124,1.4573709789137195
R281,1547506800,188,181,-7,369,2,0.4127603843074045,-0.24992369662193178
R281,1547521200,19,14,-5,33,3,0.08281422986341529,-1.1090172652581665
R281,1547535600,35,40,5,75,3,0.20615457221318279,-0.994986812010591
R281,1547550000,505,478,-27,983,3,-0.18853452330607315,1.4702429867703275
R281,1547564400,331,303,-28,634,3,-0.20086855754104987,0.522704220498807
R281,1547578800,573,489,-84,1062,3,-0.8915744746997478,1.6847288393074338
R281,1547593200,180,196,16,376,3,0.341828948797927,-0.17776856373629973
R281,1547607600,15,12,-3,27,3,0.10748229833336878,-1.1253073300078202
R281,1547622000,20,38,18,58,3,0.3664970172678805,-1.041141995467943
R281,1547636400,519,533,14,1052,3,0.3171608803279735,1.6575787313913444
R281,1547650800,329,270,-59,599,3,-0.583223618825329,0.42767884279249413
R281,1547665200,549,509,-40,1058,3,-0.3488769683607708,1.6738687961409981
R281,1547679600,225,183,-42,408,3,-0.3735450368307243,-0.09088821840481362
R281,1547694000,15,27,12,42,3,0.29249281185802,-1.084582168133686
R281,1547708400,24,38,14,62,3,0.3171608803279735,-1.0302819523015072
R281,1547722800,533,495,-38,1028,3,-0.32420889989081736,1.59241847239273
R281,1547737200,361,289,-72,650,3,-0.7435660638800268,0.5661443931645501
R281,1547751600,608,529,-79,1137,3,-0.8299043035248641,1.8883546486781044
R281,1547766000,244,193,-51,437,3,-0.48455134494551505,-0.012152905448154323
R281,1547780400,31,35,4,66,3,0.193820537978206,-1.0194219091350716
R281,1547794800,32,51,19,83,3,0.37883105150285723,-0.9732667256777194
R281,1547809200,493,503,10,996,3,0.2678247433880665,1.5055381270612438
R281,1547823600,423,300,-123,723,3,-1.3726018098638408,0.7643401809520028
R281,1547838000,574,425,-149,999,3,-1.693286699973236,1.5136831594360707
R281,1547852400,263,211,-52,474,3,-0.4968853791804918,0.0883024938413765
